,agbd,agbd_pi_lower,agbd_pi_upper,agbd_se,agbd_t,agbd_t_se,algorithm_run_flag,beam,channel,degrade_flag,delta_time,elev_lowestmode,l2_quality_flag,l4_quality_flag,lat_lowestmode,lon_lowestmode,master_frac,master_int,predict_stratum,predictor_limit_flag,response_limit_flag,selected_algorithm,selected_mode,selected_mode_flag,sensitivity,shot_number,solar_elevation,surface_flag,xvar_1,xvar_2,xvar_3,xvar_4
14780,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.82260086,695.9306640625,0,0,6.026868001823747,-55.67124946647927,0.8226008500000002,116550912,b'',255,255,1,0,0,0.8835318088531494,155570800200091265,-22.950536727905273,0,-9999.0,-9999.0,-9999.0,-9999.0
14781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.83086684,757.9940185546875,0,0,6.027300537387747,-55.670940280395676,0.83086685,116550912,b'',255,255,1,0,0,0.14352786540985107,155570800200091266,-22.95081329345703,0,-9999.0,-9999.0,-9999.0,-9999.0
14782,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8391324,-30.837141036987305,0,0,6.027554985275298,-55.67074429875025,0.8391324,116550912,b'',255,255,1,0,0,0.721754789352417,155570800200091267,-22.951011657714844,1,-9999.0,-9999.0,-9999.0,-9999.0
14783,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8473964,-30.929975509643555,0,0,6.027974331872075,-55.67044356003955,0.8473964,116550912,b'',255,255,1,0,0,0.7516411542892456,155570800200091268,-22.9512882232666,1,-9999.0,-9999.0,-9999.0,-9999.0
14784,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8556604,-30.871740341186523,0,0,6.028393673807655,-55.67014285684811,0.8556604,116550912,b'',255,255,1,0,0,0.5917955040931702,155570800200091269,-22.95156478881836,1,-9999.0,-9999.0,-9999.0,-9999.0
14785,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8639244,-30.693090438842773,0,0,6.0288130109119065,-55.669842191199905,0.8639244,116550912,b'',255,255,1,0,0,0.8275046348571777,155570800200091270,-22.951839447021484,1,-9999.0,-9999.0,-9999.0,-9999.0
14786,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8721884,-30.92238998413086,0,0,6.0292322366859485,-55.66954163286555,0.8721884,116550912,b'',255,255,1,0,0,0.8071196675300598,155570800200091271,-22.952116012573242,1,-9999.0,-9999.0,-9999.0,-9999.0
14787,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8804524,-30.94256591796875,0,0,6.029651484169157,-55.66924109940707,0.8804524,116550912,b'',255,255,1,0,0,0.8686840534210205,155570800200091272,-22.952392578125,1,-9999.0,-9999.0,-9999.0,-9999.0
14788,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8887164,-30.923686981201172,0,0,6.030070723875569,-55.66894061149006,0.8887164,116550912,b'',255,255,1,0,0,0.8465495705604553,155570800200091273,-22.952669143676758,1,-9999.0,-9999.0,-9999.0,-9999.0
14789,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.8969804,-30.868139266967773,0,0,6.0304899595903345,-55.66864016878407,0.8969804,116550912,b'',255,255,1,0,0,0.780441403388977,155570800200091274,-22.952943801879883,1,-9999.0,-9999.0,-9999.0,-9999.0
14790,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9052444,-30.705768585205078,0,0,6.030909209836696,-55.66833976160282,0.9052444,116550912,b'',255,255,1,0,0,0.7801704406738281,155570800200091275,-22.95322036743164,1,-9999.0,-9999.0,-9999.0,-9999.0
14791,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9135084,-30.808971405029297,0,0,6.031328402805154,-55.66803943755939,0.9135084,116550912,b'',255,255,1,0,0,0.7994905710220337,155570800200091276,-22.9534969329834,1,-9999.0,-9999.0,-9999.0,-9999.0
14792,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9217724,-30.720191955566406,0,0,6.031747638327497,-55.6677391352839,0.9217724,116550912,b'',255,255,1,0,0,0.783987283706665,155570800200091277,-22.953771591186523,1,-9999.0,-9999.0,-9999.0,-9999.0
14793,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9300364,-30.82077407836914,0,0,6.03216684049355,-55.66743890514936,0.9300364,116550912,b'',255,255,1,0,0,0.8570855259895325,155570800200091278,-22.95404815673828,1,-9999.0,-9999.0,-9999.0,-9999.0
