,rx_Waveform,rx_Elevation
212,256.15298,17.953471921099748
213,257.14404,17.80379009379017
214,257.25327,17.654108266480605
215,256.21027,17.50442643917104
216,254.40604,17.354744611861477
217,252.82974,17.205062784551913
218,252.38345,17.05538095724235
219,253.20706,16.905699129932785
220,254.53885,16.75601730262322
221,255.41441,16.606335475313642
222,255.29176,16.456653648004078
223,254.29446,16.306971820694514
224,252.87097,16.15728999338495
225,251.51245,16.007608166075386
226,250.446,15.857926338765822
227,249.83849,15.708244511456257
228,249.77748,15.558562684146693
229,250.32936,15.408880856837115
230,251.38829,15.25919902952755
231,252.65466,15.109517202217987
232,253.68878,14.959835374908423
233,254.26648,14.810153547598858
234,254.34908,14.660471720289294
235,254.11804,14.51078989297973
236,253.79482,14.361108065670166
237,253.58374,14.211426238360588
238,253.58379,14.061744411051023
239,253.82616,13.91206258374146
240,254.20485,13.762380756431895
241,254.53122,13.612698929122331
242,254.54521,13.463017101812767
243,254.08464,13.313335274503203
244,253.19415,13.163653447193639
245,252.08415,13.01397161988406
246,251.04117,12.864289792574496
247,250.30086,12.714607965264932
248,250.0861,12.564926137955368
249,250.54536,12.415244310645804
250,251.63979,12.26556248333624
251,253.06487,12.115880656026675
252,254.3778,11.966198828717097
253,255.07594,11.816517001407533
254,254.82771,11.666835174097969
255,253.70685,11.517153346788405
256,252.28659,11.36747151947884
257,251.31549,11.217789692169276
258,251.15005,11.068107864859712
259,251.56984,10.918426037550148
260,252.08943,10.76874421024057
261,252.36568,10.619062382931006
262,252.32214,10.469380555621441
263,252.07176,10.319698728311877
264,251.84784,10.170016901002313
265,251.93184,10.020335073692749
266,252.35753,9.870653246383185
267,252.81393,9.72097141907362
268,252.88724,9.571289591764042
269,252.41913,9.421607764454478
270,251.6153,9.271925937144914
271,250.85995,9.12224410983535
272,250.44331,8.972562282525786
273,250.46135,8.822880455216222
274,250.80417,8.673198627906658
275,251.20964,8.523516800597093
276,251.43927,8.373834973287515
277,251.38072,8.22415314597795
278,251.12904,8.074471318668387
279,250.8644,7.924789491358823
280,250.78745,7.7751076640492585
281,251.01717,7.625425836739694
282,251.61366,7.47574400943013
283,252.52798,7.326062182120566
284,253.6096,7.176380354810988
285,254.48183,7.0266985275014235
286,254.67725,6.877016700191859
287,254.0055,6.727334872882295
288,252.83932,6.577653045572731
289,251.9413,6.427971218263167
290,251.91212,6.278289390953603
291,252.81749,6.128607563644039
292,254.25163,5.97892573633446
293,255.78549,5.829243909024896
294,257.20056,5.679562081715332
295,258.6218,5.529880254405768
296,260.41605,5.380198427096204
297,262.99393,5.23051659978664
298,266.36282,5.0808347724770755
299,269.99905,4.931152945167511
300,272.99155,4.781471117857933
301,274.54315,4.631789290548369
302,274.42404,4.482107463238805
303,273.08902,4.332425635929241
304,271.40277,4.182743808619676
305,270.08447,4.033061981310112
306,269.26727,3.883380154000548
307,268.61047,3.733698326690984
308,267.90848,3.5840164993814057
309,267.3895,3.4343346720718415
310,267.55563,3.2846528447622774
311,268.63885,3.1349710174527132
312,270.38495,2.985289190143149
313,272.3538,2.835607362833585
314,274.2737,2.685925535524021
315,276.24698,2.5362437082144424
316,278.66556,2.3865618809048783
317,281.9277,2.236880053595314
318,286.17206,2.08719822628575
319,291.18973,1.9375163989761859
320,296.2963,1.7878345716666217
321,300.5267,1.6381527443570576
322,302.94568,1.4884709170474935
323,303.2253,1.338789089737915
324,302.0085,1.189107262428351
325,300.6676,1.0394254351187868
326,300.53366,0.8897436078092227
327,302.34552,0.7400617804996585
328,305.96027,0.5903799531900944
329,310.44016,0.44069812588053026
330,314.35666,0.2910162985709661
331,316.39627,0.14133447126138776
332,316.00726,-0.00834735604817638
333,313.67566,-0.15802918335774052
334,310.59225,-0.30771101066730466
335,308.0206,-0.4573928379768688
336,307.0267,-0.607074665286433
337,308.248,-0.7567564925959971
338,311.69086,-0.9064383199055612
339,316.52243,-1.0561201472151396
340,321.34143,-1.2058019745247037
341,324.68567,-1.3554838018342679
342,325.95618,-1.505165629143832
343,325.72974,-1.6548474564533961
344,325.5773,-1.8045292837629603
345,327.08212,-1.9542111110725244
346,330.8242,-2.1038929383820886
347,335.74667,-2.253574765691667
348,339.6444,-2.403256593001231
349,340.2496,-2.552938420310795
350,336.5618,-2.7026202476203594
351,329.52505,-2.8523020749299235
352,321.7097,-3.0019839022394876
353,315.8745,-3.1516657295490518
354,313.4666,-3.301347556858616
355,314.09827,-3.4510293841681943
356,316.19995,-3.6007112114777584
357,318.08383,-3.7503930387873226
358,318.60574,-3.9000748660968867
359,317.22708,-4.049756693406451
360,314.10605,-4.199438520716015
361,310.1164,-4.349120348025579
362,306.66736,-4.498802175335143
363,305.106,-4.648484002644722
364,306.1313,-4.798165829954286
365,309.36066,-4.94784765726385
366,313.57642,-5.097529484573414
367,317.22708,-5.247211311882978
368,319.33502,-5.396893139192542
369,319.9219,-5.5465749665021065
370,319.932,-5.696256793811671
371,320.6405,-5.845938621121249
372,323.06464,-5.995620448430813
373,327.43723,-6.145302275740377
374,333.2924,-6.294984103049941
375,339.71756,-6.4446659303595055
376,345.8525,-6.59434775766907
377,351.15643,-6.744029584978634
378,355.3251,-6.893711412288212
379,357.97253,-7.043393239597776
380,358.78366,-7.19307506690734
381,357.71713,-7.342756894216905
382,355.2763,-7.492438721526469
383,352.35025,-7.642120548836033
384,349.85858,-7.791802376145597
385,348.30307,-7.941484203455161
386,347.71378,-8.09116603076474
387,347.72424,-8.240847858074304
388,347.82828,-8.390529685383868
389,347.61316,-8.540211512693432
390,346.90015,-8.689893340002996
391,345.70178,-8.83957516731256
392,344.0578,-8.989256994622124
393,341.93335,-9.138938821931688
394,339.2726,-9.288620649241267
395,336.35223,-9.438302476550831
396,333.935,-9.587984303860395
397,333.0322,-9.73766613116996
398,334.25497,-9.887347958479523
399,337.272,-10.037029785789088
400,340.72626,-10.186711613098652
401,342.8113,-10.336393440408216
402,342.1419,-10.486075267717794
403,338.52243,-10.635757095027358
404,333.13748,-10.785438922336922
405,327.86496,-10.935120749646487
406,324.2731,-11.08480257695605
407,322.82916,-11.234484404265615
408,322.98727,-11.384166231575179
409,323.80405,-11.533848058884743
410,324.5901,-11.683529886194322
411,324.8778,-11.833211713503886
412,324.36115,-11.98289354081345
413,322.84875,-12.132575368123014
414,320.54318,-12.282257195432578
415,317.9862,-12.431939022742142
416,315.76883,-12.581620850051706
417,313.9209,-12.73130267736127
418,311.977,-12.880984504670849
419,309.34067,-13.030666331980413
420,305.78403,-13.180348159289977
421,301.53326,-13.330029986599541
422,297.14905,-13.479711813909105
423,293.09238,-13.62939364121867
424,289.68903,-13.779075468528234
425,287.11963,-13.928757295837798
426,285.46878,-14.078439123147376
427,284.78006,-14.22812095045694
428,285.10077,-14.377802777766505
429,286.3506,-14.527484605076069
430,288.29822,-14.677166432385633
431,290.59164,-14.826848259695197
432,292.8677,-14.976530087004761
433,294.86484,-15.126211914314325
434,296.38925,-15.275893741623904
435,297.18283,-15.425575568933468
436,297.02463,-15.575257396243032
437,295.93042,-15.724939223552596
438,294.1744,-15.87462105086216
439,292.09702,-16.024302878171724
440,289.9985,-16.17398470548129
441,288.10278,-16.323666532790867
442,286.54907,-16.47334836010043
443,285.24203,-16.623030187409995
444,283.80734,-16.77271201471956
445,281.85034,-16.922393842029123
446,279.37924,-17.072075669338687
447,276.87305,-17.22175749664825
448,275.06967,-17.371439323957816
449,274.49918,-17.521121151267394
450,275.2286,-17.67080297857696
451,276.80936,-17.820484805886522
452,278.55853,-17.970166633196087
453,279.8466,-18.11984846050565
454,280.33328,-18.269530287815215
455,279.9244,-18.41921211512478
456,278.7491,-18.568893942434343
457,277.0918,-18.71857576974392
458,275.36935,-18.868257597053486
459,274.0099,-19.01793942436305
460,273.21164,-19.167621251672614
461,272.943,-19.317303078982178
462,272.99408,-19.466984906291742
463,273.1093,-19.616666733601306
464,273.17276,-19.76634856091087
465,273.2139,-19.91603038822045
466,273.17966,-20.065712215530013
467,272.9429,-20.215394042839577
468,272.36603,-20.36507587014914
469,271.47006,-20.514757697458705
470,270.5202,-20.66443952476827
471,269.77164,-20.814121352077834
472,269.29303,-20.963803179387398
473,268.9553,-21.113485006696976
474,268.62946,-21.26316683400654
475,268.19083,-21.412848661316104
476,267.61118,-21.56253048862567
477,266.9071,-21.712212315935233
478,266.2734,-21.861894143244797
479,266.00986,-22.01157597055436
480,266.55856,-22.161257797863925
481,268.11246,-22.310939625173503
482,270.43604,-22.460621452483068
483,272.86377,-22.61030327979263
484,274.64297,-22.759985107102196
485,275.27277,-22.90966693441176
486,274.7003,-23.059348761721324
487,273.1712,-23.20903058903089
488,271.16238,-23.358712416340452
489,269.31628,-23.50839424365003
490,268.16858,-23.658076070959595
491,267.8564,-23.80775789826916
492,267.9979,-23.957439725578723
493,268.01154,-24.107121552888287
494,267.5216,-24.25680338019785
495,266.5544,-24.406485207507416
496,265.41852,-24.55616703481698
497,264.51346,-24.705848862126558
498,264.07083,-24.855530689436122
499,264.02435,-25.005212516745686
500,264.0111,-25.15489434405525
501,263.7145,-25.304576171364815
502,263.09787,-25.45425799867438
503,262.36328,-25.603939825983943
504,261.71176,-25.75362165329352
505,261.21542,-25.903303480603086
506,260.81757,-26.05298530791265
507,260.5615,-26.202667135222214
508,260.51685,-26.352348962531778
509,260.7439,-26.502030789841342
510,261.28574,-26.651712617150906
511,262.19543,-26.80139444446047
512,263.57663,-26.95107627177005
513,265.5904,-27.100758099079613
514,268.17984,-27.250439926389177
515,270.96576,-27.40012175369874
516,273.4037,-27.549803581008305
517,275.07584,-27.69948540831787
518,275.9385,-27.849167235627434
519,276.2122,-27.998849062936998
520,276.18143,-28.148530890246576
521,276.0542,-28.29821271755614
522,275.979,-28.447894544865704
523,276.06174,-28.59757637217527
524,276.53735,-28.747258199484833
525,277.62302,-28.896940026794397
526,279.39804,-29.046621854103968
527,281.48947,-29.196303681413532
528,283.31973,-29.345985508723096
529,284.5007,-29.49566733603266
530,285.29587,-29.64534916334223
531,286.28278,-29.795030990651796
532,287.82416,-29.94471281796136
533,289.5441,-30.094394645270924
534,290.5327,-30.244076472580495
535,289.8548,-30.39375829989006
536,287.22147,-30.543440127199624
537,283.12775,-30.693121954509188
538,278.46185,-30.84280378181876
539,274.0289,-30.992485609128323
540,270.31808,-31.142167436437887
541,267.59268,-31.29184926374745
542,266.04562,-31.441531091057023
543,265.7769,-31.591212918366587
544,266.51328,-31.74089474567615
545,267.59894,-31.890576572985715
546,268.15936,-32.040258400295286
547,267.5472,-32.18994022760485
548,265.74164,-32.339622054914415
549,263.40894,-32.48930388222398
550,261.34872,-32.63898570953355
551,259.979,-32.788667536843114
552,259.20743,-32.93834936415268
553,258.6763,-33.08803119146224
554,258.0839,-33.237713018771814
555,257.26926,-33.38739484608138
556,256.2041,-33.53707667339094
557,255.08693,-33.686758500700506
558,254.32565,-33.83644032801008
559,254.14333,-33.98612215531964
560,254.35178,-34.135803982629206
561,254.45923,-34.28548580993877
562,254.15721,-34.43516763724834
563,253.54454,-34.584849464557905
564,252.96579,-34.73453129186747
565,252.61314,-34.88421311917703
566,252.48866,-35.033894946486605
567,252.54024,-35.18357677379617
568,252.85474,-35.33325860110573
569,253.51593,-35.482940428415304
570,254.43208,-35.63262225572487
571,255.24387,-35.78230408303443
572,255.52159,-35.931985910344
573,255.06554,-36.08166773765357
574,254.06862,-36.23134956496313
575,253.08957,-36.381031392272696
576,252.7397,-36.53071321958226
577,253.3761,-36.68039504689183
578,254.86383,-36.830076874201396
579,256.73608,-36.97975870151096
580,258.3811,-37.129440528820524
581,259.39053,-37.279122356130095
582,259.62164,-37.42880418343966
583,259.2549,-37.578486010749224
584,258.7348,-37.72816783805879
585,258.53687,-37.87784966536836
586,258.78455,-38.02753149267792
587,259.18692,-38.17721331998749
588,259.34964,-38.32689514729705
589,259.11337,-38.47657697460662
590,258.66556,-38.62625880191619
591,258.18555,-38.77594062922575
592,257.70355,-38.925622456535315
593,257.221,-39.075304283844886
594,256.92584,-39.22498611115445
595,257.04453,-39.374667938464015
596,257.55804,-39.52434976577358
597,258.06995,-39.67403159308315
598,258.14786,-39.823713420392714
599,257.65674,-39.97339524770228
600,256.9043,-40.12307707501184
601,256.28427,-40.272758902321414
602,255.91429,-40.42244072963098
603,255.66116,-40.57212255694054
604,255.41016,-40.721804384250106
605,255.22432,-40.87148621155968
606,255.2813,-41.02116803886924
607,255.56326,-41.170849866178806
608,255.81067,-41.32053169348837
609,255.76584,-41.47021352079794
610,255.29367,-41.619895348107505
611,254.47836,-41.76957717541707
612,253.5655,-41.91925900272663
613,252.89581,-42.068940830036205
614,252.74501,-42.21862265734577
615,253.19087,-42.36830448465533
616,254.02791,-42.5179863119649
617,254.96,-42.66766813927447
618,255.74051,-42.81734996658403
619,256.2808,-42.9670317938936
620,256.5736,-43.11671362120316
621,256.6637,-43.26639544851273
622,256.62875,-43.416077275822296
623,256.5812,-43.56575910313186
624,256.70288,-43.715440930441424
625,257.17505,-43.865122757750996
626,258.03845,-44.01480458506056
627,259.0986,-44.164486412370124
628,259.94122,-44.31416823967969
629,260.11783,-44.46385006698926
630,259.42477,-44.61353189429882
631,257.98358,-44.76321372160839
632,256.21204,-44.91289554891796
633,254.6189,-45.06257737622752
634,253.5547,-45.21225920353709
635,253.16783,-45.36194103084665
636,253.40727,-45.51162285815622
637,254.01187,-45.66130468546579
638,254.5844,-45.81098651277535
639,254.80284,-45.960668340084915
640,254.61195,-46.110350167394486
641,254.31578,-46.26003199470405
642,254.19496,-46.409713822013615
643,254.3118,-46.55939564932318
644,254.45918,-46.70907747663275
645,254.43452,-46.858759303942314
646,254.1652,-47.00844113125188
647,253.80869,-47.15812295856144
648,253.61385,-47.307804785871014
649,253.87024,-47.45748661318058
650,254.58635,-47.60716844049014
651,255.41615,-47.756850267799706
652,255.83597,-47.90653209510928
653,255.52487,-48.05621392241884
654,254.60822,-48.205895749728406
655,253.53043,-48.35557757703797
656,252.6906,-48.50525940434754
657,252.29431,-48.654941231657105
658,252.3617,-48.80462305896667
659,252.83766,-48.95430488627623
660,253.62917,-49.103986713585805
661,254.48619,-49.25366854089537
662,255.0404,-49.40335036820493
663,255.07883,-49.5530321955145
664,254.8159,-49.70271402282407
665,254.8269,-49.85239585013363
666,255.59871,-50.0020776774432
667,257.05106,-50.15175950475276
668,258.51694,-50.30144133206233
669,259.185,-50.451123159371896
670,258.6104,-50.60080498668146
671,256.99878,-50.750486813991024
672,255.16562,-50.900168641300596
673,254.13113,-51.04985046861016
674,254.44208,-51.199532295919724
675,255.8306,-51.34921412322929
676,257.32358,-51.49889595053886
677,257.94214,-51.64857777784842
678,257.3522,-51.79825960515799
679,255.994,-51.94794143246755
680,254.65775,-52.09762325977712
681,253.95024,-52.24730508708669
682,253.87727,-52.39698691439625
683,254.02795,-52.546668741705815
684,254.02377,-52.69635056901539
685,253.86006,-52.84603239632495
686,253.76093,-52.995714223634515
687,253.82771,-53.14539605094408
688,253.822,-53.29507787825365
689,253.42432,-53.444759705563214
690,252.56299,-53.59444153287278
691,251.57895,-53.74412336018234
692,250.9552,-53.893805187491914
693,251.06688,-54.04348701480148
694,251.95049,-54.19316884211104
695,253.33778,-54.34285066942061
696,254.79874,-54.49253249673018
697,255.91821,-54.64221432403974
698,256.3661,-54.791896151349306
699,256.11545,-54.94157797865888
700,255.4479,-55.09125980596844
701,254.75096,-55.240941633278005
702,254.20976,-55.39062346058757
703,253.68591,-55.54030528789714
704,252.97992,-55.689987115206705
705,252.12532,-55.83966894251627
706,251.42732,-55.98935076982583
707,251.16225,-56.139032597135405
708,251.3778,-56.28871442444497
709,251.8487,-56.43839625175453
710,252.33286,-56.5880780790641
711,252.67607,-56.73775990637367
712,252.90099,-56.88744173368323
713,253.07811,-57.0371235609928
714,253.2815,-57.18680538830236
715,253.5104,-57.33648721561193
716,253.7006,-57.486169042921496
717,253.69955,-57.63585087023106
718,253.41397,-57.785532697540624
719,252.93918,-57.935214524850196
720,252.56155,-58.08489635215976
721,252.4335,-58.234578179469324
722,252.44743,-58.38426000677889
723,252.40514,-58.53394183408846
724,252.38408,-58.68362366139802
725,252.64124,-58.83330548870759
726,253.26668,-58.98298731601715
727,253.92288,-59.13266914332672
728,254.2738,-59.28235097063629
729,254.27905,-59.43203279794585
730,254.19977,-59.581714625255415
731,254.21579,-59.73139645256499
732,254.32806,-59.88107827987455
733,254.44856,-60.030760107184115
734,254.5262,-60.18044193449368
735,254.4453,-60.33012376180325
736,254.08025,-60.479805589112814
737,253.44252,-60.62948741642238
738,252.69624,-60.77916924373194
739,251.98598,-60.92885107104151
740,251.28783,-61.07853289835108
741,250.49574,-61.22821472566064
742,249.65941,-61.37789655297021
743,249.11159,-61.52757838027978
744,249.27289,-61.67726020758934
745,250.3402,-61.826942034898906
746,252.11758,-61.97662386220847
747,254.07437,-62.126305689518034
748,255.58702,-62.275987516827605
749,256.23752,-62.42566934413717
750,255.97345,-62.57535117144674
751,255.11067,-62.725032998756305
752,254.19926,-62.87471482606587
753,253.66101,-63.02439665337543
754,253.54149,-63.174078480685
755,253.52878,-63.32376030799456
756,253.28276,-63.47344213530413
757,252.72575,-63.6231239626137
758,252.21724,-63.77280578992327
759,252.30911,-63.92248761723283
760,253.37053,-64.0721694445424
761,255.26448,-64.22185127185196
762,257.3579,-64.37153309916152
763,258.8411,-64.52121492647109
764,259.21533,-64.67089675378065
765,258.53174,-64.82057858109023
766,257.2704,-64.9702604083998
767,256.0098,-65.11994223570936
768,255.104,-65.26962406301892
769,254.53535,-65.41930589032849
770,254.08359,-65.56898771763805
771,253.60025,-65.71866954494763
772,253.12677,-65.8683513722572
773,252.74973,-66.01803319956676
774,252.45078,-66.16771502687632
775,252.18011,-66.31739685418589
776,251.99074,-66.46707868149545
777,252.05144,-66.61676050880502
778,252.384,-66.76644233611458
779,252.79536,-66.91612416342414
780,253.04706,-67.06580599073371
781,253.11008,-67.21548781804329
782,253.06966,-67.36516964535285
783,253.01633,-67.51485147266241
784,252.94894,-67.66453329997198
785,252.79317,-67.81421512728154
786,252.50165,-67.9638969545911
787,252.13622,-68.11357878190069
788,251.85765,-68.26326060921025
789,251.84486,-68.41294243651981
790,252.19537,-68.56262426382938
791,252.79912,-68.71230609113894
792,253.46825,-68.8619879184485
793,254.028,-69.01166974575807
794,254.33173,-69.16135157306763
795,254.29199,-69.3110334003772
796,253.88168,-69.46071522768676
797,253.08507,-69.61039705499634
798,251.9616,-69.7600788823059
799,250.75429,-69.90976070961547
800,249.93684,-70.05944253692503
801,250.00278,-70.2091243642346
802,251.04376,-70.35880619154416
803,252.59296,-70.50848801885374
804,253.89641,-70.6581698461633
805,254.41876,-70.80785167347287
806,254.0855,-70.95753350078243
807,253.16307,-71.107215328092
808,252.05716,-71.25689715540156
809,251.19327,-71.40657898271112
810,250.88008,-71.55626081002069
811,251.26105,-71.70594263733025
812,252.17532,-71.85562446463982
813,253.1503,-72.0053062919494
814,253.64899,-72.15498811925896
815,253.4591,-72.30466994656852
816,252.88437,-72.45435177387809
817,252.50578,-72.60403360118765
818,252.62064,-72.75371542849722
819,253.03157,-72.9033972558068
820,253.40555,-73.05307908311636
821,253.67154,-73.20276091042592
822,253.97046,-73.35244273773549
823,254.38904,-73.50212456504505
824,254.8891,-73.65180639235462
825,255.35582,-73.80148821966418
826,255.66647,-73.95117004697374
827,255.65086,-74.10085187428331
828,255.1976,-74.25053370159289
829,254.36002,-74.40021552890245
830,253.3663,-74.54989735621201
831,252.3863,-74.69957918352158
832,251.60794,-74.84926101083114
833,251.22227,-74.9989428381407
834,251.34567,-75.14862466545028
835,251.8774,-75.29830649275985
836,252.52835,-75.44798832006941
837,253.004,-75.59767014737898
838,253.22447,-75.74735197468854
839,253.36298,-75.8970338019981
840,253.6879,-76.04671562930767
841,254.36288,-76.19639745661723
842,255.13716,-76.3460792839268
843,255.44568,-76.49576111123636
844,254.85406,-76.64544293854594
845,253.50958,-76.7951247658555
846,252.03954,-76.94480659316507
847,251.02936,-77.09448842047463
848,250.69879,-77.2441702477842
849,250.94241,-77.39385207509376
850,251.56699,-77.54353390240333
851,252.30782,-77.6932157297129
852,252.8778,-77.84289755702247
853,253.07318,-77.99257938433203
854,253.05597,-78.1422612116416
855,253.15872,-78.29194303895116
856,253.63663,-78.44162486626072
857,254.3693,-78.59130669357029
858,254.91254,-78.74098852087985
859,254.8029,-78.89067034818943
860,254.0168,-79.040352175499
861,252.99309,-79.19003400280856
862,252.3852,-79.33971583011812
863,252.46613,-79.48939765742769
864,252.89691,-79.63907948473725
865,253.03908,-79.78876131204682
866,252.57625,-79.9384431393564
867,251.64651,-80.08812496666596
868,250.77539,-80.23780679397552
869,250.38031,-80.38748862128509
870,250.57178,-80.53717044859465
871,251.0736,-80.68685227590422
872,251.61563,-80.83653410321378
873,252.02632,-80.98621593052334
874,252.46994,-81.13589775783291
875,253.15245,-81.28557958514249
876,254.16226,-81.43526141245205
877,255.25674,-81.58494323976161
878,256.1118,-81.73462506707118
879,256.43646,-81.88430689438074
880,256.2237,-82.0339887216903
881,255.57855,-82.18367054899987
882,254.58951,-82.33335237630945
883,253.2498,-82.48303420361901
884,251.71587,-82.63271603092858
885,250.31992,-82.78239785823814
886,249.50928,-82.9320796855477
887,249.53336,-83.08176151285727
888,250.39386,-83.23144334016683
889,251.81071,-83.3811251674764
890,253.34923,-83.53080699478596
